Area,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013
Saint Pierre and Miquelon,1000 persons,5.01,5.041,5.077,5.121,5.172999999999999,5.229,5.3,5.371,5.465,5.5520000000000005,5.648,5.746,5.847,5.938,6.006,6.059,6.101,6.126,6.136,6.131,6.1129999999999995,6.067,6.03,6.007000000000001,6.024,6.067,6.142,6.242000000000001,6.327000000000001,6.393,6.428999999999999,6.432,6.428,6.412000000000001,6.392,6.376,6.369,6.347,6.329,6.294,6.251,6.2,6.148,6.1160000000000005,6.122999999999999,6.156000000000001,6.221,6.294,6.34,6.353,6.327999999999999,6.257999999999999,6.172999999999999
Saint Vincent and the Grenadines,1000 persons,82.169,83.23700000000001,84.198,85.111,86.01100000000001,86.90299999999999,87.777,88.662,89.568,90.509,91.491,92.51299999999999,93.571,94.61399999999999,95.662,96.69200000000001,97.70100000000001,98.697,99.649,100.566,101.43700000000001,102.256,103.03200000000001,103.779,104.506,105.21700000000001,105.906,106.53200000000001,107.071,107.484,107.77600000000001,107.95,108.03299999999999,108.053,108.035,107.976,107.895,107.801,107.758,107.78399999999999,107.896,108.09700000000001,108.32600000000001,108.512,108.61399999999999,108.603,108.51799999999999,108.39299999999999,108.287,108.255,108.316,108.435,108.62200000000001
Saint-Martin (French part),1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.446,37.009,36.453
Samoa,1000 persons,112.105,115.77600000000001,119.559,123.34200000000001,127.054,130.673,134.17700000000002,137.487,140.5,143.149,145.41299999999998,147.296,148.864,150.19799999999998,151.359,152.36700000000002,153.224,153.987,154.739,155.525,156.407,157.372,158.352,159.248,159.99,160.54399999999998,160.965,161.376,161.94,162.803,163.997,165.49,167.11900000000003,168.69400000000002,170.054,171.165,172.06799999999998,172.83900000000003,173.609,174.454,175.392,176.407,177.484,178.59,179.727,180.87599999999998,182.046,183.263,184.55599999999998,185.949,187.46900000000002,189.08900000000003,190.718
San Marino,1000 persons,15.837,16.255,16.679000000000002,17.099,17.512999999999998,17.918,18.307000000000002,18.668,18.977,19.221,19.389,19.494,19.566,19.664,19.831,20.083,20.397000000000002,20.76,21.127,21.459,21.765,22.037,22.299,22.549,22.798000000000002,23.046,23.295,23.551,23.816999999999997,24.125,24.46,24.822,25.209,25.581999999999997,25.928,26.252,26.561999999999998,26.84,27.145,27.462,27.811999999999998,28.175,28.561999999999998,28.94,29.324,29.7,30.063000000000002,30.434,30.816,31.229,31.660999999999998,32.105,32.553000000000004
Sao Tome and Principe,1000 persons,64.602,64.479,64.23100000000001,64.277,64.892,66.183,68.047,70.257,72.507,74.564,76.347,77.934,79.464,81.152,83.13799999999999,85.48100000000001,88.11,90.84299999999999,93.461,95.794,97.77,99.473,101.066,102.829,104.92399999999999,107.429,110.25399999999999,113.285,116.32,119.209,121.956,124.57600000000001,127.06200000000001,129.42700000000002,131.678,133.806,135.832,137.84799999999998,139.959,142.262,144.755,147.447,150.415,153.737,157.472,161.681,166.3,171.12,175.87599999999998,180.37099999999998,184.524,188.40400000000002,192.08700000000002
Saudi Arabia,1000 persons,4218.853,4362.786,4516.532999999999,4677.298,4843.635,5015.357,5195.135,5387.828,5599.904,5836.389,6100.626,6392.97,6711.923000000001,7054.531999999999,7419.493,7802.9259999999995,8207.697,8646.845,9137.927,9691.476,10311.775,10988.853000000001,11701.128,12418.833999999999,13118.993,13794.165,14445.671,15070.082,15666.296999999999,16233.785,16772.694,17282.691000000003,17763.298,18214.47,18638.787,19033.845,19407.142,19783.304,20194.527,20663.843,21202.642000000003,21805.313,22456.648999999998,23132.682,23816.182999999997,24498.31,25184.597,25888.541,26630.303,27421.461,28267.589,29154.9,30052.058999999997
Senegal,1000 persons,3295.278,3386.8059999999996,3481.6540000000005,3580.239,3682.8759999999997,3789.383,3899.6440000000002,4014.103,4133.322,4257.505,4387.54,4522.893,4660.725,4797.187,4929.846,5057.378,5181.514,5306.681,5439.066,5583.165,5740.444,5909.7390000000005,6089.571999999999,6277.424,6471.326999999999,6670.6630000000005,6875.754,7086.6269999999995,7303.517,7526.307,7755.496,7990.096,8226.76,8461.068000000001,8690.164,8912.860999999999,9130.877,9347.774,9568.722,9797.734,10036.104,10283.699,10541.466999999999,10810.083,11090.116000000002,11382.268,11687.08,12004.701000000001,12335.083999999999,12678.148000000001,13033.809,13401.992,13782.423999999999
Serbia,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9145.914,9101.185,9060.103000000001,9023.357,8991.254,8963.769,8940.113000000001,8918.904
Serbia and Montenegro,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10318.324,10414.109,10481.714,10504.565,10475.771999999999,10402.915,10301.753,10195.46,10101.175,10023.939,9959.836,9906.313,9857.775,9810.216,,,,,,,,
Seychelles,1000 persons,42.461999999999996,43.457,44.551,45.678000000000004,46.782,47.865,48.92100000000001,49.994,51.131,52.368,53.71,55.126999999999995,56.606,58.1,59.585,61.043,62.477,63.848,65.111,66.244,67.247,68.122,68.844,69.396,69.775,69.939,69.946,69.932,70.089,70.57,71.436,72.655,74.065,75.44,76.649,77.594,78.355,79.064,79.89699999999999,80.99600000000001,82.414,84.07700000000001,85.81,87.39299999999999,88.648,89.52600000000001,90.088,90.449,90.802,91.264,91.883,92.603,93.395
Sierra Leone,1000 persons,2352.363,2388.769,2426.857,2466.667,2508.219,2551.578,2596.805,2644.02,2693.348,2744.8909999999996,2798.724,2854.8720000000003,2913.344,2974.1040000000003,3037.1540000000005,3102.592,3170.508,3240.8390000000004,3313.5040000000004,3388.495,3464.1059999999998,3540.17,3619.847,3707.51,3805.3109999999997,3916.685,4038.1440000000002,4156.634,4254.444,4319.762,4348.66,4347.724,4328.957,4309.775,4303.957,4312.666,4335.3009999999995,4381.483,4462.378,4584.571,4754.072,4965.766,5201.07,5433.991,5645.624,5829.236999999999,5989.633000000001,6133.603,6272.734,6415.634,6563.24,6712.584,6863.981
Singapore,1000 persons,1689.589,1741.46,1789.376,1834.523,1877.826,1919.2839999999999,1958.7320000000002,1996.866,2034.524,2072.283,2110.9629999999997,2150.504,2189.607,2226.377,2259.721,2288.862,2314.988,2341.405,2372.595,2411.688,2460.5,2517.985,2580.9120000000003,2644.4970000000003,2705.534,2762.438,2816.9709999999995,2873.281,2937.276,3012.966,3101.147,3199.6420000000003,3305.8070000000002,3415.703,3525.969,3638.187,3752.14,3860.7140000000004,3954.743,4028.8709999999996,4077.145,4104.419,4129.225,4177.213,4265.687,4402.331,4578.63,4775.804,4966.6140000000005,5131.1720000000005,5263.6359999999995,5369.476,5453.736999999999
Sint Maarten  (Dutch part),1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.058,36.241,37.583
Slovakia,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347.214,5362.896,5375.47,5384.7880000000005,5391.204000000001,5395.254,5397.7080000000005,5399.210999999999,5399.991999999999,5400.121999999999,5399.834,5399.38,5398.963000000001,5398.673000000001,5398.691999999999,5399.371,5401.153,5404.294,5408.937,5414.889,5421.725
Slovenia,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.354,2000.556,1995.335,1991.131,1988.565,1987.455,1987.385,1987.632,1987.717,1987.461,1987.267,1987.862,1990.2220000000002,1994.976,2002.43,2012.118,2023.0520000000001,2033.8039999999999,2043.3370000000002,2051.2870000000003,2057.823,2063.11
Solomon Islands,1000 persons,121.37799999999999,125.04,128.838,132.759,136.816,140.991,145.317,149.881,154.83,160.25,166.162,172.55200000000002,179.305,186.295,193.40200000000002,200.59900000000002,207.89,215.295,222.84,230.546,238.429,246.447,254.55900000000003,262.687,270.788,278.837,286.87,294.972,303.272,311.866,320.78,329.995,339.504,349.281,359.281,369.523,379.999,390.69300000000004,401.586,412.66,423.944,435.43199999999996,447.017,458.539,469.918,481.07800000000003,492.13199999999995,503.36,515.181,527.861,541.521,556.063,571.336
Somalia,1000 persons,2814.118,2874.218,2936.4770000000003,3001.158,3068.4590000000003,3143.6479999999997,3227.841,3312.742,3386.738,3444.5679999999998,3472.367,3479.79,3512.623,3632.99,3880.292,4278.973,4802.141,5375.017,5892.755,6281.134,6511.113,6608.044,6618.588000000001,6614.715,6648.6269999999995,6736.7480000000005,6862.273,7005.234,7133.258000000001,7225.092,7274.03,7295.384,7315.865,7372.598000000001,7491.637,7682.686,7936.1269999999995,8235.064,8553.601,8872.254,9186.725,9501.341999999999,9815.412,10130.243,10446.863000000001,10763.905,11080.121000000001,11397.188,11717.692,12043.883,12376.301000000001,12715.503,13063.701000000001
South Africa,1000 persons,17524.533,17965.725,18423.161,18896.307,19384.841,19888.25,20406.863999999998,20942.145,21496.075,22069.776,22665.271,23281.507999999998,23913.099,24552.54,25195.187,25836.888,26480.912999999997,27138.965,27827.32,28556.769,29333.103,30150.447999999997,30993.757999999998,31841.592999999997,32678.874,33495.953,34297.727,35100.909,35930.05,36800.509,37718.95,38672.607,39633.75,40564.059,41435.758,42241.011,42987.460999999996,43682.26,44338.543,44967.708,45571.274000000005,46150.913,46719.195999999996,47291.61,47880.600999999995,48489.459,49119.759000000005,49779.471,50477.011,51216.96400000001,52003.755,52832.657999999996,53687.121
South Sudan,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10113.649,10355.035
Spain,1000 persons,30729.652000000002,31075.477000000003,31432.771,31791.941000000003,32146.263,32491.644,32830.187000000005,33168.775,33517.683,33883.748999999996,34267.466,34664.234,35069.431000000004,35476.422999999995,35879.209,36276.752,36666.767,37040.396,37386.81,37698.196,37971.972,38209.693,38413.317,38586.708,38733.876000000004,38855.626000000004,38954.497,39038.692,39118.561,39202.525,39299.081,39410.857,39533.725,39660.068999999996,39787.419,39908.959,40035.293,40201.56,40454.47,40824.754,41319.427,41919.585,42596.453,43308.345,44019.123,44728.565,45429.075999999994,46068.810999999994,46583.565,46931.015,47084.24,47063.06,46930.555
Sri Lanka,1000 persons,10111.636999999999,10352.179,10597.511,10849.975,11110.82,11380.67,11657.65,11937.6,12214.956,12485.74,12747.821000000002,13002.231000000002,13252.036,13501.935,13755.146,14012.899,14273.495,14533.69,14788.862,15035.833999999999,15272.831,15501.207,15724.651000000002,15948.487,16176.28,16408.859,16643.952,16878.189,17106.753,17325.773,17535.729,17736.821,17924.823,18094.477,18242.912,18367.288,18470.9,18564.599,18663.284,18777.601000000002,18911.73,19062.482,19224.037,19387.153000000002,19544.988,19695.971999999998,19842.043999999998,19983.984,20123.508,20261.737,20398.497,20532.6,20663.046000000002
Sudan,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36193.782999999996,37072.55
Sudan (former),1000 persons,10665.087,10955.163999999999,11257.874,11573.733,11903.247,12247.141000000001,12606.062,12980.261999999999,13369.986,13775.704,14197.372,14636.062,15094.708,15577.062,16085.753,16620.198,17179.179,17763.504,18374.017,19010.072,19673.737,20361.558999999997,21060.771,21754.441000000003,22430.933999999997,23085.655,23723.244,24352.842,24988.226000000002,25640.213,26311.612,27001.701,27713.533,28449.828999999998,29212.83,30004.308999999997,30825.572,31677.463,32560.402000000002,33474.409,34418.875,35393.004,36396.195,37427.544,38485.448,39569.229,40675.76,41797.776,42926.047,44053.377,45180.38,,
Suriname,1000 persons,295.916,303.895,311.947,320.27,328.936,338.158,347.66,356.55,363.575,367.931,369.236,367.907,364.915,361.667,359.226,357.95300000000003,357.659,358.099,358.81800000000004,359.519,360.14300000000003,360.92,362.276,364.733,368.63800000000003,374.14,381.037,388.881,397.085,405.168,413.005,420.655,428.03,435.105,441.851,448.213,454.161,459.83099999999996,465.385,470.949,476.579,482.235,487.94199999999995,493.67900000000003,499.464,505.295,511.181,517.123,523.111,529.131,535.179,541.245,547.2909999999999
Sweden,1000 persons,7530.181,7579.566,7631.456999999999,7686.73,7745.673000000001,7809.085999999999,7875.906999999999,7942.321999999999,8003.185,8054.916,8095.793000000001,8127.034000000001,8151.598000000001,8173.968000000001,8197.34,8223.249,8250.695,8277.414,8300.003,8316.338,8325.493,8329.425,8332.443000000001,8340.44,8357.652,8384.989,8421.056,8464.787,8514.206,8567.384,8625.136999999999,8686.738000000001,8746.776,8798.234,8836.42,8859.190999999999,8868.853000000001,8870.848,8873.1,8881.64,8897.793,8920.71,8951.436,8990.654,9038.623,9096.165,9162.939,9236.428,9313.087,9390.168,9466.71,9542.812,9618.016
Switzerland,1000 persons,5377.767,5487.043000000001,5601.807,5712.706999999999,5812.851,5899.483,5973.945,6038.3330000000005,6096.436,6150.852,6202.9490000000005,6251.2880000000005,6292.533,6322.013000000001,6337.025,6335.974,6321.815,6302.044,6286.915,6283.831999999999,6295.925,6321.409000000001,6356.745,6396.134,6435.424,6473.044,6510.597,6550.725,6597.37,6652.868,6718.828,6792.906,6868.931,6938.415,6995.521,7038.033,7068.508000000001,7091.77,7115.026999999999,7143.7609999999995,7179.169,7220.3769999999995,7268.359,7323.736999999999,7386.816,7457.9580000000005,7536.982,7622.821,7713.898,7808.675,7906.991999999999,8008.012,8108.878000000001
Syrian Arab Republic,1000 persons,4721.896,4875.4220000000005,5034.646,5200.335999999999,5373.137,5553.246,5740.71,5935.86,6139.048000000001,6350.541,6570.857,6800.141,7037.851,7283.177,7535.714,7794.661999999999,8060.649,8336.418,8625.69,8930.774,9252.851,9590.226999999999,9938.847,10293.049,10648.632,11004.271999999999,11360.851999999999,11719.071000000002,12080.444,12446.171,12815.401000000002,13187.663,13565.072,13950.476,14345.492,14754.142,15175.316,15599.591,16013.985,16410.848,16766.561,17084.631999999998,17415.214,17827.825,18361.176,19059.258,19878.254,20664.038,21205.873,21362.529,21081.815,20438.856,19578.461
Tajikistan,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502.494000000001,5593.315,5679.1669999999995,5764.81,5851.355,5938.405,6027.388000000001,6119.661,6216.340999999999,6318.513000000001,6426.866999999999,6541.547,6662.389,6789.321,6922.5869999999995,7062.672,7209.93,7364.753000000001,7527.394,7697.51,7874.835,8059.769
Thailand,1000 persons,28224.187,29080.938,29966.865,30881.138,31822.66,32789.13,33778.799,34791.409,35827.092000000004,36884.536,37963.278,39058.602999999996,40159.582,41252.324,42326.312000000005,43377.27099999999,44405.904,45413.08,46401.754,47374.472,48326.274000000005,49255.9,50173.924000000006,51094.867999999995,52026.901,52980.094000000005,53945.880999999994,54891.52,55772.169,56558.185999999994,57232.465,57811.02099999999,58337.773,58875.269,59467.274000000005,60130.185999999994,60846.582,61585.102999999996,62298.570999999996,62952.642,63539.195999999996,64069.087,64549.865999999995,64995.299000000006,65416.189000000006,65812.536,66182.067,66530.984,66866.839,67195.02799999999,67518.38799999999,67835.962,68144.518
Timor-Leste,1000 persons,482.85400000000004,491.57099999999997,500.647,510.034,519.686,529.327,538.909,548.825,559.626,571.565,585.251,600.192,614.253,624.555,629.227,627.251,619.816,610.054,602.3580000000001,599.905,603.842,613.238,626.675,641.844,657.053,671.752,686.471,701.809,718.7410000000001,737.814,759.5269999999999,783.198,806.86,827.825,844.334,855.362,861.8660000000001,866.53,873.1360000000001,884.3660000000001,901.2139999999999,922.694,947.1080000000001,971.893,995.135,1016.432,1036.392,1055.431,1074.277,1093.5230000000001,1113.151,1132.994,1153.2939999999999
Togo,1000 persons,1597.526,1612.755,1631.764,1662.0729999999999,1708.63,1774.029,1855.442,1945.78,2034.9070000000002,2115.522,2185.6620000000003,2247.5820000000003,2303.345,2356.6220000000003,2410.446,2464.423,2518.4570000000003,2576.292,2642.696,2720.8390000000004,2812.3070000000002,2915.62,3026.973,3140.8459999999995,3252.994,3363.042,3471.739,3577.468,3678.567,3774.312,3862.992,3945.905,4029.053,4120.616,4226.291,4348.805,4485.951,4632.446,4780.448,4924.402,5062.567,5197.031,5330.639,5467.766,5611.64,5762.88,5920.359,6083.42,6250.835,6421.679,6595.943,6773.809,6954.722
Tokelau,1000 persons,1.902,1.935,1.953,1.9469999999999998,1.922,1.876,1.818,1.734,1.675,1.621,1.588,1.5730000000000002,1.5730000000000002,1.5719999999999998,1.5719999999999998,1.567,1.556,1.5419999999999998,1.5430000000000001,1.5530000000000002,1.5759999999999998,1.62,1.6569999999999998,1.6969999999999998,1.709,1.703,1.6969999999999998,1.665,1.6340000000000001,1.608,1.578,1.558,1.535,1.5290000000000001,1.517,1.5290000000000001,1.547,1.575,1.574,1.554,1.5030000000000001,1.435,1.351,1.273,1.208,1.167,1.141,1.126,1.126,1.14,1.151,1.167,1.187
Tonga,1000 persons,63.715,66.235,68.98100000000001,71.741,74.345,76.771,79.029,81.079,82.855,84.351,85.499,86.323,86.962,87.58200000000001,88.318,89.234,90.273,91.335,92.26799999999999,92.971,93.40899999999999,93.641,93.729,93.788,93.896,94.088,94.321,94.59100000000001,94.851,95.069,95.24600000000001,95.399,95.557,95.73899999999999,95.976,96.273,96.619,97.03200000000001,97.48200000000001,97.973,98.48700000000001,99.022,99.589,100.21799999999999,100.905,101.706,102.581,103.37899999999999,103.89,103.986,103.56200000000001,102.73700000000001,101.76799999999999
Trinidad and Tobago,1000 persons,864.818,879.441,891.944,902.613,911.737,919.217,925.235,930.795,937.186,945.36,955.7410000000001,968.1360000000001,982.01,996.493,1010.936,1025.107,1039.212,1053.558,1068.64,1084.744,1101.983,1120.02,1138.0710000000001,1155.0739999999998,1170.285,1183.381,1194.5410000000002,1204.153,1212.857,1221.116,1229.103,1236.683,1243.616,1249.52,1254.2,1257.549,1259.848,1261.695,1263.933,1267.153,1271.632,1277.213,1283.559,1290.123,1296.502,1302.5610000000001,1308.451,1314.443,1320.93,1328.1470000000002,1336.1779999999999,1344.819,1353.703
Tunisia,1000 persons,4238.142,4305.481,4380.068,4461.1140000000005,4547.941,4641.0,4740.5109999999995,4845.219,4953.39,5063.809,5176.295,5291.338000000001,5409.343000000001,5530.975,5656.914000000001,5786.478,5919.965,6060.151,6210.755999999999,6374.039000000001,6551.231,6740.529,6937.331,7135.27,7329.594,7517.858,7700.736,7880.331999999999,8060.21,8242.496,8427.857,8613.860999999999,8795.931999999999,8967.916,9125.398000000001,9267.34,9395.123,9509.857,9613.588,9708.35,9793.903,9871.251,9945.277,10022.277,10106.771,10201.214,10304.726,10414.433,10525.694,10635.243999999999,10741.88,10847.002,10952.951000000001
Turkey,1000 persons,28146.91,28832.827,29531.365,30244.261000000002,30972.994,31717.507,32477.992000000002,33256.464,34055.39,34876.303,35720.599,36587.261,37472.336,38370.282999999996,39277.258,40189.567,41108.297,42039.992,42994.041,43975.971,44988.414000000004,46025.41099999999,47073.472,48114.155,49133.937000000005,50128.541,51100.924000000006,52053.765,52992.487,53921.76,54840.59,55748.948,56653.804000000004,57564.204000000005,58486.456,59423.282,60372.568,61329.676,62287.397000000004,63240.194,64192.242999999995,65145.367,66089.402,67010.93,67903.469,68756.81,69581.848,70418.604,71321.399,72326.988,73443.25,74651.05,75925.462
Turkmenistan,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899.843,4010.789,4115.102,4207.840999999999,4287.346,4355.116,4413.479,4466.135,4516.133,4564.083,4610.005,4655.7429999999995,4703.401,4754.646,4810.109,4870.141,4935.767,5007.954000000001,5087.213,5174.085,5267.9,5366.378000000001
Turks and Caicos Islands,1000 persons,5.874,5.8839999999999995,5.87,5.848,5.8229999999999995,5.791,5.763999999999999,5.744,5.773,5.841,5.971,6.157,6.381,6.606,6.827000000000001,7.015,7.1979999999999995,7.385,7.6129999999999995,7.888,8.235,8.654,9.104,9.556000000000001,9.97,10.357000000000001,10.724,11.093,11.548,12.110999999999999,12.811,13.632,14.526,15.407,16.215999999999998,16.926,17.567,18.232,19.065,20.164,21.573,23.232,25.011,26.7,28.18,29.391,30.385,31.201999999999998,31.934,32.66,33.376999999999995,34.066,34.731
Tuvalu,1000 persons,5.335,5.34,5.343,5.356,5.386,5.438,5.511,5.597,5.67,5.735,5.766,5.79,5.822,5.905,6.06,6.3229999999999995,6.65,7.013999999999999,7.358,7.6370000000000005,7.827000000000001,7.956,8.041,8.115,8.219,8.336,8.485,8.637,8.779,8.913,9.026,9.112,9.193999999999999,9.252,9.298,9.323,9.323,9.332,9.346,9.394,9.484,9.596,9.726,9.869,10.0,10.12,10.221,10.314,10.424000000000001,10.53,10.633,10.739,10.857000000000001
Uganda,1000 persons,6983.818,7215.795999999999,7461.634,7719.104,7986.066,8263.439,8550.443000000001,8841.153,9127.857,9405.6,9671.86,9929.636,10186.455,10453.037,10737.403,11042.973999999998,11368.615,11712.53,12071.145,12442.333999999999,12825.082,13221.991000000002,13638.729,14082.875,14559.355,15070.302,15612.753999999999,16180.124,16763.042,17354.392,17953.531000000003,18561.674,19175.988,19793.541,20413.152,21032.821,21655.397999999997,22290.78,22952.41,23650.172000000002,24388.967999999997,25167.257,25980.552000000003,26821.297000000002,27684.585,28571.475,29486.338,30431.736,31411.096,32428.167,33476.772000000004,34558.704,35694.519
Ukraine,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51415.965,51316.01,51147.773,50903.785,50580.475,50187.276,49746.523,49288.734000000004,48838.065,48401.655999999995,47980.039000000004,47582.460999999996,47217.492999999995,46890.772000000004,46607.395,46366.352999999996,46158.710999999996,45970.941,45792.09,45619.844000000005,45453.806,45286.983
United Arab Emirates,1000 persons,100.796,112.118,125.13,138.039,149.857,159.976,169.771,182.627,203.106,234.514,277.471,330.974,394.624,467.45099999999996,548.3009999999999,637.922,735.3439999999999,835.508,931.7489999999999,1019.5089999999999,1096.61,1164.806,1228.4589999999998,1293.971,1366.164,1446.38,1533.536,1627.066,1725.681,1828.432,1937.1529999999998,2052.891,2173.139,2294.385,2415.09,2539.126,2671.362,2813.2140000000004,2966.034,3134.062,3302.719,3478.777,3711.9320000000002,4068.57,4588.225,5300.174,6168.838000000001,7089.486999999999,7917.371999999999,8549.988000000001,8946.777,9141.596,9197.91
United Kingdom of Great Britain and Northern Ireland,1000 persons,52727.768,53109.399000000005,53500.71599999999,53882.751,54240.85,54568.867999999995,54866.53400000001,55132.596,55367.947,55573.453,55748.530999999995,55892.418,56006.295999999995,56092.066,56152.333,56188.348,56203.595,56205.913,56205.083,56209.170999999995,56220.735,56241.412000000004,56276.797999999995,56332.901,56413.553,56522.503,56658.27,56812.757000000005,56974.297,57134.390999999996,57290.785,57446.037000000004,57602.28400000001,57763.378,57932.453,58113.557,58307.312999999995,58509.974,58715.85400000001,58923.309,59124.288,59326.294,59561.432,59872.753,60287.954000000005,60821.356,61455.162000000004,62145.097,62828.615999999995,63459.808,64021.919,64525.312000000005,64984.018
United Republic of Tanzania,1000 persons,10346.697,10651.962,10968.195,11295.681,11634.832,11985.44,12348.188999999998,12725.521999999999,13120.58,13535.481000000002,13971.695,14428.34,14902.263,15388.936000000002,15885.229,16390.159,16905.214,17432.756999999998,17976.221999999998,18538.259,19120.68,19723.322,20344.547,20981.776,21633.796000000002,22296.286,22971.2,23670.807999999997,24411.737999999998,25203.845,26056.593999999997,26961.197,27887.202999999998,28792.639,29649.135,30444.526,31192.857000000004,31924.196,32682.238999999998,33499.18,34385.856,35334.788,36337.782,37379.767,38450.32,39548.663,40681.414,41853.943999999996,43073.834,44346.525,45673.512,47053.03,48483.129
United States of America,1000 persons,189569.843,192313.746,194932.40300000002,197408.505,199733.676,201895.76,203905.08,205805.754,207659.263,209513.34100000001,211384.068,213269.802,215178.797,217114.90899999999,219081.25100000002,221086.42899999997,223135.663,225223.303,227339.318,229476.354,231636.05800000002,233821.84399999998,236030.238,238256.84399999998,240499.825,242763.14800000002,245052.789,247372.264,249725.805,252120.30899999998,254539.37,256990.613,259532.129,262241.196,265163.745,268335.003,271713.635,275175.30100000004,278548.15,281710.909,284607.993,287279.318,289815.562,292354.658,294993.511,297758.969,300608.429,303486.012,306307.567,309011.475,311584.047,314043.885,316400.538
United States Virgin Islands,1000 persons,35.716,39.071,42.901,46.726000000000006,50.233000000000004,53.255,55.919,58.478,61.321000000000005,64.726,68.764,73.274,77.983,82.477,86.47,89.848,92.68700000000001,95.075,97.166,99.08,100.87200000000001,102.47399999999999,103.821,104.771,105.28,105.29,104.89,104.309,103.85600000000001,103.756,104.089,104.794,105.723,106.646,107.39200000000001,107.931,108.309,108.556,108.68,108.72200000000001,108.691,108.561,108.36,108.09200000000001,107.794,107.462,107.115,106.756,106.412,106.087,105.79299999999999,105.53399999999999,105.303
Uruguay,1000 persons,2571.681,2603.882,2635.1259999999997,2665.388,2694.5359999999996,2722.875,2750.086,2774.759,2795.042,2809.7929999999997,2818.281,2821.461,2822.117,2824.095,2830.176,2841.3720000000003,2856.958,2875.728,2895.688,2915.389,2934.613,2953.8520000000003,2973.0359999999996,2992.2459999999996,3011.5190000000002,3030.6490000000003,3049.5809999999997,3068.705,3088.595,3109.6009999999997,3131.66,3154.4640000000004,3177.745,3201.151,3224.281,3247.381,3270.164,3291.053,3308.012,3319.736,3325.473,3326.04,3323.6679999999997,3321.4759999999997,3321.803,3325.401,3331.7490000000003,3340.2209999999995,3349.676,3359.275,3368.934,3378.975,3389.4429999999998
USSR,1000 persons,217357.73,220785.914,224111.52399999998,227269.96899999998,230218.37399999998,232931.72699999998,235428.232,237762.97199999998,240016.825,242251.448,244487.28699999998,246716.673,248939.81100000002,251148.576,253339.331,255514.016,257685.505,259873.06,262100.47600000002,264383.012,266707.707,269060.553,271450.94399999996,273891.07899999997,276375.48699999996,278917.92100000003,281473.712,283907.665,286042.519,287751.316,288991.357,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1000 persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21375.119,21861.975,22336.202,22791.026,23225.298,23640.488999999998,24036.014,24412.045,24769.955,25108.563,25431.122000000003,25749.101000000002,26077.607000000004,26427.789,26804.072,27204.711,27626.982000000004,28065.466,28515.909,28977.01,29449.412999999997,29932.631
Vanuatu,1000 persons,65.705,67.794,69.946,72.115,74.27,76.395,78.499,80.657,82.927,85.37700000000001,88.01,90.809,93.74700000000001,96.774,99.859,103.006,106.2,109.405,112.54899999999999,115.59700000000001,118.541,121.395,124.209,127.04899999999999,129.984,132.995,136.079,139.315,142.79399999999998,146.57299999999998,150.716,155.17,159.744,164.12900000000002,168.158,171.722,174.921,177.987,181.265,184.972,189.21900000000002,193.92,198.959,204.127,209.282,214.37,219.472,224.704,230.247,236.21099999999998,242.653,249.49900000000002,256.635
Venezuela (Bolivarian Republic of),1000 persons,8439.261,8742.777,9052.635,9369.096,9692.278,10022.591999999999,10359.745,10702.291000000001,11048.261999999999,11396.393,11745.945,12097.694,12453.718,12816.955,13189.508999999998,13572.208,13964.378999999999,14364.726999999999,14771.271,15182.611,15597.886,16017.573,16443.134,16876.703,17319.52,17772.001,18232.73,18698.846999999998,19166.471,19632.665,20096.317,20557.683,21016.901,21474.549,21931.084,22385.65,22837.743,23288.564,23739.841,24192.446,24646.472,25100.408,25551.624,25996.593999999997,26432.447,26850.194,27247.61,27635.832000000002,28031.009,28439.94,28887.874,29360.837000000003,29781.04
